transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,lag_1,lag_2,lag_3,rolling_mean_3,user_transaction_count,target
T11054,U047,2022-01-24,Expense,Food,3200.0,Card,Chennai,Coffee,2022,1,24,0,1831.0,4747.0,36887.0,14488.333333333334,18,5145.0
T13946,U047,2022-02-18,Expense,Rent,5145.0,Upi,Kolkata,...,2022,2,18,4,3200.0,1831.0,4747.0,3259.3333333333335,19,3387.0
T2549,U047,2022-05-19,Expense,Food,3387.0,Bank_Transfer,Kolkata,Doctor consultation,2022,5,19,3,5145.0,3200.0,1831.0,3392.0,20,161.0
T13905,U047,2022-07-18,Expense,Education,161.0,Card,Chennai,!!!,2022,7,18,0,3387.0,5145.0,3200.0,3910.6666666666665,21,9384.0
T12030,U047,2022-11-27,Expense,Rent,9384.0,Bank_Transfer,Ahmedabad,Internet bill,2022,11,27,6,161.0,3387.0,5145.0,2897.6666666666665,22,3123.0
T4622,U047,2022-12-17,Expense,Food,3123.0,Cash,Chennai,EMI payment,2022,12,17,5,9384.0,161.0,3387.0,4310.666666666667,23,4916.0
T8919,U047,2023-01-11,Expense,Health,4916.0,Bank_Transfer,Pune,!!!,2023,1,11,2,3123.0,9384.0,161.0,4222.666666666667,24,604.0
T10439,U047,2023-04-11,Expense,Food,604.0,Upi,Delhi,Medicine,2023,4,11,1,4916.0,3123.0,9384.0,5807.666666666667,25,560.0
T5261,U047,2023-04-24,Expense,Health,560.0,Card,Ahmedabad,Uber ride,2023,4,24,0,604.0,4916.0,3123.0,2881.0,26,3071.0
T4650,U047,2023-10-09,Expense,Travel,3071.0,Card,Bangalore,Fixed deposit,2023,10,9,0,560.0,604.0,4916.0,2026.6666666666667,27,1537.0
T13481,U047,2023-10-28,Expense,Food,1537.0,Card,Jaipur,Electricity bill,2023,10,28,5,3071.0,560.0,604.0,1411.6666666666667,28,46285.0
T9069,U047,2023-12-29,Income,Investment,46285.0,Bank_Transfer,Ahmedabad,Doctor consultation,2023,12,29,4,1537.0,3071.0,560.0,1722.6666666666667,29,1183.0
T1250,U047,2024-01-03,Expense,Entertainment,1183.0,Cash,Kolkata,Medicine,2024,1,3,2,46285.0,1537.0,3071.0,16964.333333333332,30,2857.0
T6972,U047,2024-02-23,Expense,Entertainment,2857.0,Upi,Kolkata,Restaurant dinner,2024,2,23,4,1183.0,46285.0,1537.0,16335.0,31,1020.0
T4096,U047,2024-03-25,Expense,Rent,1020.0,Cash,Bangalore,No Notes,2024,3,25,0,2857.0,1183.0,46285.0,16775.0,32,589.0
T7068,U047,2024-10-06,Expense,Entertainment,589.0,Upi,Hyderabad,Doctor consultation,2024,10,6,6,1020.0,2857.0,1183.0,1686.6666666666667,33,2641.0
T7456,U047,2024-10-26,Expense,Education,2641.0,Cash,Chennai,Online course,2024,10,26,5,589.0,1020.0,2857.0,1488.6666666666667,34,2069.0
T2990,U047,2024-12-05,Expense,Food,2069.0,Bank_Transfer,Chennai,Doctor consultation,2024,12,5,3,2641.0,589.0,1020.0,1416.6666666666667,35,1405.0
T12724,U048,2021-05-16,Expense,Utilities,8995.0,Card,Unknown,asdfgh,2021,5,16,6,12794.0,6661.0,36056.0,18503.666666666668,3,5319.0
T0541,U048,2021-05-29,Expense,Savings,5319.0,Upi,Pune,ATM withdrawal,2021,5,29,5,8995.0,12794.0,6661.0,9483.333333333334,4,7737.0
T8561,U048,2021-07-22,Expense,Utilities,7737.0,Cash,Delhi,Uber ride,2021,7,22,3,5319.0,8995.0,12794.0,9036.0,5,27046.0
T2484,U048,2021-08-09,Income,Investment,27046.0,Bank_Transfer,Delhi,xyz123,2021,8,9,0,7737.0,5319.0,8995.0,7350.333333333333,6,63251.0
T7831,U048,2021-09-06,Income,Others,63251.0,Card,Unknown,Internet bill,2021,9,6,0,27046.0,7737.0,5319.0,13367.333333333334,7,6133.0
T1878,U048,2021-09-19,Expense,Education,6133.0,Card,Mumbai,Lunch,2021,9,19,6,63251.0,27046.0,7737.0,32678.0,8,2759.0
T13601,U048,2021-11-16,Expense,Entertainment,2759.0,Upi,Unknown,EMI payment,2021,11,16,1,6133.0,63251.0,27046.0,32143.333333333332,9,38469.0
T2893,U048,2022-01-01,Income,Others,38469.0,Upi,Lucknow,asdfgh,2022,1,1,5,2759.0,6133.0,63251.0,24047.666666666668,10,585.0
T1660,U048,2022-02-23,Expense,Food,585.0,Cash,Kolkata,...,2022,2,23,2,38469.0,2759.0,6133.0,15787.0,11,3913.0
T12116,U048,2022-03-11,Expense,Travel,3913.0,Bank_Transfer,Kolkata,Train ticket,2022,3,11,4,585.0,38469.0,2759.0,13937.666666666666,12,34196.0
T12039,U048,2022-06-15,Expense,Rent,34196.0,Bank_Transfer,Mumbai,asdfgh,2022,6,15,2,3913.0,585.0,38469.0,14322.333333333334,13,36017.0
T4251,U048,2022-07-22,Income,Freelance,36017.0,Upi,Chennai,No Notes,2022,7,22,4,34196.0,3913.0,585.0,12898.0,14,873.0
T6930,U048,2022-12-14,Expense,Travel,873.0,Bank_Transfer,Delhi,Train ticket,2022,12,14,2,36017.0,34196.0,3913.0,24708.666666666668,15,463731.0
T12070,U048,2023-01-18,Income,Freelance,463731.0,Bank_Transfer,Ahmedabad,No Notes,2023,1,18,2,873.0,36017.0,34196.0,23695.333333333332,16,4780.0
T13598,U048,2023-02-12,Expense,Travel,4780.0,Bank_Transfer,Jaipur,Restaurant dinner,2023,2,12,6,463731.0,873.0,36017.0,166873.66666666666,17,1507.0
T8225,U048,2023-04-13,Expense,Utilities,1507.0,Bank_Transfer,Chennai,misc,2023,4,13,3,4780.0,463731.0,873.0,156461.33333333334,18,4220.0
T1175,U048,2023-06-08,Expense,Travel,4220.0,Card,Chennai,Online course,2023,6,8,3,1507.0,4780.0,463731.0,156672.66666666666,19,53714.0
T7574,U048,2023-07-17,Income,Investment,53714.0,Card,Kolkata,No Notes,2023,7,17,0,4220.0,1507.0,4780.0,3502.3333333333335,20,3359.0
T5405,U048,2023-08-19,Expense,Utilities,3359.0,Card,Unknown,Online course,2023,8,19,5,53714.0,4220.0,1507.0,19813.666666666668,21,64214.0
T2392,U048,2023-09-11,Income,Investment,64214.0,Upi,Pune,xyz123,2023,9,11,0,3359.0,53714.0,4220.0,20431.0,22,908.0
T1458,U048,2023-10-19,Expense,Utilities,908.0,Card,Bangalore,xyz123,2023,10,19,3,64214.0,3359.0,53714.0,40429.0,23,8984.0
T11003,U048,2023-11-09,Expense,Health,8984.0,Upi,Unknown,test,2023,11,9,3,908.0,64214.0,3359.0,22827.0,24,1171.0
T9059,U048,2023-11-20,Expense,Food,1171.0,Bank_Transfer,Ahmedabad,No Notes,2023,11,20,0,8984.0,908.0,64214.0,24702.0,25,2204.0
T12608,U048,2023-11-22,Expense,Rent,2204.0,Upi,Pune,!!!,2023,11,22,2,1171.0,8984.0,908.0,3687.6666666666665,26,3482.0
T12999,U048,2023-12-26,Expense,Utilities,3482.0,Upi,Bangalore,ATM withdrawal,2023,12,26,1,2204.0,1171.0,8984.0,4119.666666666667,27,2774.0
T9811,U048,2024-01-06,Expense,Rent,2774.0,Bank_Transfer,Pune,Internet bill,2024,1,6,5,3482.0,2204.0,1171.0,2285.6666666666665,28,3707.0
T9265,U048,2024-01-22,Expense,Travel,3707.0,Cash,Kolkata,Online course,2024,1,22,0,2774.0,3482.0,2204.0,2820.0,29,3483.0
T10848,U048,2024-04-04,Expense,Entertainment,3483.0,Card,Jaipur,Movie tickets,2024,4,4,3,3707.0,2774.0,3482.0,3321.0,30,1793.0
T12087,U048,2024-04-10,Expense,Food,1793.0,Cash,Delhi,Coffee,2024,4,10,2,3483.0,3707.0,2774.0,3321.3333333333335,31,45168.0
T6910,U048,2024-04-19,Income,Others,45168.0,Upi,Unknown,No Notes,2024,4,19,4,1793.0,3483.0,3707.0,2994.3333333333335,32,2201.0
T9062,U048,2024-05-21,Expense,Food,2201.0,Upi,Chennai,Internet bill,2024,5,21,1,45168.0,1793.0,3483.0,16814.666666666668,33,8483.0
T8711,U048,2024-07-31,Expense,Health,8483.0,Bank_Transfer,Bangalore,Shopping,2024,7,31,2,2201.0,45168.0,1793.0,16387.333333333332,34,9974.0
T9358,U048,2024-08-04,Expense,Food,9974.0,Upi,Jaipur,Online course,2024,8,4,6,8483.0,2201.0,45168.0,18617.333333333332,35,999999.0
T6829,U048,2024-08-08,Expense,Food,999999.0,Card,Mumbai,Petrol,2024,8,8,3,9974.0,8483.0,2201.0,6886.0,36,8378.0
T6566,U048,2024-08-13,Expense,Food,8378.0,Card,Delhi,misc,2024,8,13,1,999999.0,9974.0,8483.0,339485.3333333333,37,6771.0
T0639,U048,2024-10-07,Expense,Utilities,6771.0,Upi,Hyderabad,Movie tickets,2024,10,7,0,8378.0,999999.0,9974.0,339450.3333333333,38,43922.0
T12737,U048,2024-11-16,Expense,Rent,43922.0,Cash,Mumbai,No Notes,2024,11,16,5,6771.0,8378.0,999999.0,338382.6666666667,39,3381.0
T4318,U049,2021-12-06,Expense,Utilities,6437.0,Card,Lucknow,No Notes,2021,12,6,0,618.0,5501.0,5866.0,3995.0,3,7085.0
T2718,U049,2022-03-12,Expense,Health,7085.0,Upi,Jaipur,Doctor consultation,2022,3,12,5,6437.0,618.0,5501.0,4185.333333333333,4,7104.0
T9790,U049,2022-03-13,Expense,Travel,7104.0,Upi,Ahmedabad,Train ticket,2022,3,13,6,7085.0,6437.0,618.0,4713.333333333333,5,2220.0
T4315,U049,2022-04-16,Expense,Food,2220.0,Bank_Transfer,Mumbai,Train ticket,2022,4,16,5,7104.0,7085.0,6437.0,6875.333333333333,6,7310.0
T6589,U049,2022-04-19,Expense,Savings,7310.0,Bank_Transfer,Bangalore,No Notes,2022,4,19,1,2220.0,7104.0,7085.0,5469.666666666667,7,4569.0
T4822,U049,2022-05-01,Expense,Others,4569.0,Unknown,Chennai,Movie tickets,2022,5,1,6,7310.0,2220.0,7104.0,5544.666666666667,8,2637.0
T6626,U049,2022-08-14,Expense,Food,2637.0,Cash,Jaipur,Fixed deposit,2022,8,14,6,4569.0,7310.0,2220.0,4699.666666666667,9,659.0
T9653,U049,2022-11-14,Expense,Utilities,659.0,Bank_Transfer,Chennai,Lunch,2022,11,14,0,2637.0,4569.0,7310.0,4838.666666666667,10,2243.0
T3337,U049,2023-01-24,Expense,Rent,2243.0,Cash,Pune,No Notes,2023,1,24,1,659.0,2637.0,4569.0,2621.6666666666665,11,73238.0
T2748,U049,2023-02-28,Income,Freelance,73238.0,Cash,Hyderabad,misc,2023,2,28,1,2243.0,659.0,2637.0,1846.3333333333333,12,1855.0
T0549,U049,2023-05-17,Expense,Travel,1855.0,Card,Unknown,No Notes,2023,5,17,2,73238.0,2243.0,659.0,25380.0,13,6113.0
T6131,U049,2023-10-28,Expense,Entertainment,6113.0,Bank_Transfer,Delhi,Grocery shopping,2023,10,28,5,1855.0,73238.0,2243.0,25778.666666666668,14,1302.0
T11636,U049,2023-12-20,Expense,Savings,1302.0,Card,Jaipur,...,2023,12,20,2,6113.0,1855.0,73238.0,27068.666666666668,15,1355.0
T6046,U049,2024-01-04,Expense,Education,1355.0,Upi,Jaipur,Doctor consultation,2024,1,4,3,1302.0,6113.0,1855.0,3090.0,16,291.0
T8975,U049,2024-01-28,Expense,Rent,291.0,Card,Kolkata,Fixed deposit,2024,1,28,6,1355.0,1302.0,6113.0,2923.3333333333335,17,53277.0
T12840,U049,2024-02-06,Income,Bonus,53277.0,Bank_Transfer,Mumbai,Fixed deposit,2024,2,6,1,291.0,1355.0,1302.0,982.6666666666666,18,2283.0
T5004,U049,2024-03-09,Expense,Entertainment,2283.0,Upi,Jaipur,Medicine,2024,3,9,5,53277.0,291.0,1355.0,18307.666666666668,19,4510.0
T10651,U049,2024-03-28,Expense,Utilities,4510.0,Cash,Mumbai,xyz123,2024,3,28,3,2283.0,53277.0,291.0,18617.0,20,5708.0
T10686,U049,2024-04-17,Expense,Travel,5708.0,Upi,Bangalore,Petrol,2024,4,17,2,4510.0,2283.0,53277.0,20023.333333333332,21,8034.0
T4470,U049,2024-04-21,Expense,Rent,8034.0,Bank_Transfer,Kolkata,Shopping,2024,4,21,6,5708.0,4510.0,2283.0,4167.0,22,54359.0
T2766,U049,2024-06-23,Income,Freelance,54359.0,Upi,Jaipur,misc,2024,6,23,6,8034.0,5708.0,4510.0,6084.0,23,1701.0
T13218,U049,2024-07-31,Expense,Travel,1701.0,Card,Bangalore,Internet bill,2024,7,31,2,54359.0,8034.0,5708.0,22700.333333333332,24,1720.0
T13235,U049,2024-08-22,Expense,Entertainment,1720.0,Card,Bangalore,Petrol,2024,8,22,3,1701.0,54359.0,8034.0,21364.666666666668,25,999999.0
T7775,U049,2024-11-24,Expense,Education,999999.0,Card,Pune,Electricity bill,2024,11,24,6,1720.0,1701.0,54359.0,19260.0,26,1114.0
T9725,U050,2021-05-15,Expense,Food,7969.0,Cash,Lucknow,Coffee,2021,5,15,5,3837.0,31398.0,898.0,12044.333333333334,3,2639.0
T5356,U050,2021-07-17,Expense,Food,2639.0,Bank_Transfer,Unknown,Train ticket,2021,7,17,5,7969.0,3837.0,31398.0,14401.333333333334,4,3972.0
T3082,U050,2021-07-23,Expense,Others,3972.0,Upi,Unknown,!!!,2021,7,23,4,2639.0,7969.0,3837.0,4815.0,5,26682.0
T11369,U050,2021-08-14,Income,Bonus,26682.0,Cash,Unknown,EMI payment,2021,8,14,5,3972.0,2639.0,7969.0,4860.0,6,3213.0
T10609,U050,2021-10-12,Expense,Rent,3213.0,Card,Unknown,Books,2021,10,12,1,26682.0,3972.0,2639.0,11097.666666666666,7,7457.0
T13514,U050,2021-12-08,Expense,Education,7457.0,Upi,Hyderabad,!!!,2021,12,8,2,3213.0,26682.0,3972.0,11289.0,8,46749.0
T12858,U050,2021-12-24,Expense,Rent,46749.0,Upi,Ahmedabad,asdfgh,2021,12,24,4,7457.0,3213.0,26682.0,12450.666666666666,9,1880.0
T6427,U050,2022-03-24,Expense,Utilities,1880.0,Cash,Unknown,Fixed deposit,2022,3,24,3,46749.0,7457.0,3213.0,19139.666666666668,10,5463.0
T5729,U050,2022-04-01,Expense,Others,5463.0,Card,Mumbai,ATM withdrawal,2022,4,1,4,1880.0,46749.0,7457.0,18695.333333333332,11,38642.0
T9598,U050,2022-05-18,Expense,Rent,38642.0,Card,Unknown,Fixed deposit,2022,5,18,2,5463.0,1880.0,46749.0,18030.666666666668,12,42605.0
T11065,U050,2022-06-14,Income,Bonus,42605.0,Upi,Jaipur,EMI payment,2022,6,14,1,38642.0,5463.0,1880.0,15328.333333333334,13,788.0
T9758,U050,2022-06-16,Expense,Utilities,788.0,Upi,Mumbai,test,2022,6,16,3,42605.0,38642.0,5463.0,28903.333333333332,14,9994.0
T4970,U050,2022-07-08,Expense,Rent,9994.0,Upi,Ahmedabad,Train ticket,2022,7,8,4,788.0,42605.0,38642.0,27345.0,15,77428.0
T13974,U050,2022-07-09,Income,Bonus,77428.0,Cash,Chennai,...,2022,7,9,5,9994.0,788.0,42605.0,17795.666666666668,16,8760.0
T5401,U050,2022-08-03,Expense,Food,8760.0,Upi,Delhi,Shopping,2022,8,3,2,77428.0,9994.0,788.0,29403.333333333332,17,1052.0
T7362,U050,2022-08-05,Expense,Travel,1052.0,Cash,Lucknow,misc,2022,8,5,4,8760.0,77428.0,9994.0,32060.666666666668,18,2999.0
T10877,U050,2022-09-24,Expense,Utilities,2999.0,Card,Lucknow,ATM withdrawal,2022,9,24,5,1052.0,8760.0,77428.0,29080.0,19,43572.0
T10905,U050,2022-10-21,Income,Investment,43572.0,Bank_Transfer,Pune,Restaurant dinner,2022,10,21,4,2999.0,1052.0,8760.0,4270.333333333333,20,1797.0
T0866,U050,2022-11-22,Expense,Entertainment,1797.0,Cash,Unknown,Fixed deposit,2022,11,22,1,43572.0,2999.0,1052.0,15874.333333333334,21,2022.0
T4076,U050,2023-01-01,Expense,Travel,2022.0,Upi,Pune,Online course,2023,1,1,6,1797.0,43572.0,2999.0,16122.666666666666,22,9889.0
T3846,U050,2023-01-05,Expense,Travel,9889.0,Upi,Unknown,Doctor consultation,2023,1,5,3,2022.0,1797.0,43572.0,15797.0,23,8213.0
T13487,U050,2023-02-13,Expense,Travel,8213.0,Card,Mumbai,xyz123,2023,2,13,0,9889.0,2022.0,1797.0,4569.333333333333,24,9318.0
T9549,U050,2023-02-16,Expense,Utilities,9318.0,Card,Kolkata,No Notes,2023,2,16,3,8213.0,9889.0,2022.0,6708.0,25,3265.0
T13430,U050,2023-04-15,Expense,Health,3265.0,Unknown,Ahmedabad,Movie tickets,2023,4,15,5,9318.0,8213.0,9889.0,9140.0,26,6975.0
T12218,U050,2023-08-26,Expense,Food,6975.0,Bank_Transfer,Ahmedabad,...,2023,8,26,5,3265.0,9318.0,8213.0,6932.0,27,5072.0
T5648,U050,2023-08-30,Expense,Food,5072.0,Upi,Ahmedabad,Lunch,2023,8,30,2,6975.0,3265.0,9318.0,6519.333333333333,28,67247.0
T8238,U050,2023-10-10,Income,Investment,67247.0,Upi,Ahmedabad,!!!,2023,10,10,1,5072.0,6975.0,3265.0,5104.0,29,1723.0
T0734,U050,2023-10-30,Expense,Food,1723.0,Bank_Transfer,Bangalore,asdfgh,2023,10,30,0,67247.0,5072.0,6975.0,26431.333333333332,30,3794.0
T11528,U050,2023-11-23,Expense,Food,3794.0,Bank_Transfer,Kolkata,ATM withdrawal,2023,11,23,3,1723.0,67247.0,5072.0,24680.666666666668,31,8003.0
T8815,U050,2023-11-29,Expense,Food,8003.0,Cash,Ahmedabad,Medicine,2023,11,29,2,3794.0,1723.0,67247.0,24254.666666666668,32,7226.0
T10624,U050,2023-12-10,Expense,Entertainment,7226.0,Upi,Kolkata,Petrol,2023,12,10,6,8003.0,3794.0,1723.0,4506.666666666667,33,8499.0
T12106,U050,2024-03-24,Expense,Rent,8499.0,Card,Pune,Restaurant dinner,2024,3,24,6,7226.0,8003.0,3794.0,6341.0,34,3605.0
T10513,U050,2024-04-05,Expense,Travel,3605.0,Upi,Delhi,Doctor consultation,2024,4,5,4,8499.0,7226.0,8003.0,7909.333333333333,35,76182.0
T1777,U050,2024-04-12,Income,Others,76182.0,Bank_Transfer,Lucknow,Restaurant dinner,2024,4,12,4,3605.0,8499.0,7226.0,6443.333333333333,36,6726.0
T0921,U050,2024-05-31,Expense,Travel,6726.0,Card,Kolkata,Electricity bill,2024,5,31,4,76182.0,3605.0,8499.0,29428.666666666668,37,1531.0
T4265,U050,2024-06-13,Expense,Education,1531.0,Bank_Transfer,Ahmedabad,Uber ride,2024,6,13,3,6726.0,76182.0,3605.0,28837.666666666668,38,4882.0
T7287,U051,2021-03-16,Expense,Travel,8951.0,Card,Chennai,ATM withdrawal,2021,3,16,1,1702.0,3421.0,47673.0,17598.666666666668,3,9531.0
T0024,U051,2021-04-05,Expense,Travel,9531.0,Card,Mumbai,Movie tickets,2021,4,5,0,8951.0,1702.0,3421.0,4691.333333333333,4,975.0
T8458,U051,2021-05-08,Expense,Health,975.0,Card,Unknown,Online course,2021,5,8,5,9531.0,8951.0,1702.0,6728.0,5,3605.0
T13152,U051,2021-05-18,Expense,Others,3605.0,Cash,Hyderabad,EMI payment,2021,5,18,1,975.0,9531.0,8951.0,6485.666666666667,6,23875.0
T8455,U051,2021-06-08,Income,Others,23875.0,Cash,Lucknow,misc,2021,6,8,1,3605.0,975.0,9531.0,4703.666666666667,7,39950.0
T11239,U051,2021-07-04,Income,Others,39950.0,Card,Mumbai,Movie tickets,2021,7,4,6,23875.0,3605.0,975.0,9485.0,8,9207.0
T3869,U051,2021-08-17,Expense,Rent,9207.0,Cash,Mumbai,Doctor consultation,2021,8,17,1,39950.0,23875.0,3605.0,22476.666666666668,9,4184.0
T7440,U051,2021-10-26,Expense,Travel,4184.0,Unknown,Lucknow,Internet bill,2021,10,26,1,9207.0,39950.0,23875.0,24344.0,10,6148.0
T2939,U051,2022-02-02,Expense,Travel,6148.0,Bank_Transfer,Lucknow,misc,2022,2,2,2,4184.0,9207.0,39950.0,17780.333333333332,11,2905.0
T0783,U051,2022-04-21,Expense,Food,2905.0,Bank_Transfer,Ahmedabad,Grocery shopping,2022,4,21,3,6148.0,4184.0,9207.0,6513.0,12,45403.0
T9831,U051,2022-05-17,Expense,Rent,45403.0,Card,Kolkata,Books,2022,5,17,1,2905.0,6148.0,4184.0,4412.333333333333,13,66783.0
T8239,U051,2022-06-28,Income,Investment,66783.0,Upi,Ahmedabad,Monthly rent payment,2022,6,28,1,45403.0,2905.0,6148.0,18152.0,14,8383.0
T12015,U051,2022-10-12,Expense,Travel,8383.0,Upi,Mumbai,Books,2022,10,12,2,66783.0,45403.0,2905.0,38363.666666666664,15,1033.0
T6116,U051,2022-11-13,Expense,Food,1033.0,Upi,Hyderabad,misc,2022,11,13,6,8383.0,66783.0,45403.0,40189.666666666664,16,39977.0
T0371,U051,2023-01-23,Income,Bonus,39977.0,Card,Bangalore,Electricity bill,2023,1,23,0,1033.0,8383.0,66783.0,25399.666666666668,17,6589.0
T5228,U051,2023-01-27,Expense,Others,6589.0,Bank_Transfer,Bangalore,Monthly rent payment,2023,1,27,4,39977.0,1033.0,8383.0,16464.333333333332,18,5904.0
T13362,U051,2023-02-05,Expense,Rent,5904.0,Card,Unknown,Medicine,2023,2,5,6,6589.0,39977.0,1033.0,15866.333333333334,19,8097.0
T4530,U051,2023-02-15,Expense,Savings,8097.0,Upi,Unknown,Restaurant dinner,2023,2,15,2,5904.0,6589.0,39977.0,17490.0,20,41736.0
T0621,U051,2023-04-19,Expense,Rent,41736.0,Cash,Delhi,Restaurant dinner,2023,4,19,2,8097.0,5904.0,6589.0,6863.333333333333,21,4242.0
T2338,U051,2023-04-20,Expense,Education,4242.0,Bank_Transfer,Unknown,Gym membership,2023,4,20,3,41736.0,8097.0,5904.0,18579.0,22,49033.0
T11794,U051,2023-04-21,Income,Investment,49033.0,Upi,Ahmedabad,asdfgh,2023,4,21,4,4242.0,41736.0,8097.0,18025.0,23,8896.0
T0115,U051,2023-05-30,Expense,Travel,8896.0,Upi,Hyderabad,xyz123,2023,5,30,1,49033.0,4242.0,41736.0,31670.333333333332,24,11476.0
T7596,U051,2023-08-13,Income,Salary,11476.0,Card,Bangalore,...,2023,8,13,6,8896.0,49033.0,4242.0,20723.666666666668,25,61907.0
T9326,U051,2023-09-28,Income,Salary,61907.0,Upi,Lucknow,No Notes,2023,9,28,3,11476.0,8896.0,49033.0,23135.0,26,531.0
T13149,U051,2023-10-27,Expense,Food,531.0,Cash,Hyderabad,Petrol,2023,10,27,4,61907.0,11476.0,8896.0,27426.333333333332,27,8688.0
T4705,U051,2024-01-11,Expense,Travel,8688.0,Upi,Delhi,Uber ride,2024,1,11,3,531.0,61907.0,11476.0,24638.0,28,18637.0
T7251,U051,2024-05-20,Income,Investment,18637.0,Bank_Transfer,Pune,Grocery shopping,2024,5,20,0,8688.0,531.0,61907.0,23708.666666666668,29,8402.0
T4596,U051,2024-06-25,Expense,Entertainment,8402.0,Bank_Transfer,Kolkata,Train ticket,2024,6,25,1,18637.0,8688.0,531.0,9285.333333333334,30,3689.0
T3748,U051,2024-08-25,Expense,Entertainment,3689.0,Cash,Pune,Online course,2024,8,25,6,8402.0,18637.0,8688.0,11909.0,31,6700.0
T11011,U051,2024-10-01,Expense,Utilities,6700.0,Card,Unknown,Doctor consultation,2024,10,1,1,3689.0,8402.0,18637.0,10242.666666666666,32,4396.0
T4329,U052,2021-02-23,Expense,Food,189.0,Card,Unknown,Internet bill,2021,2,23,1,7023.0,9231.0,76296.0,30850.0,3,78925.0
T2207,U052,2021-03-01,Income,Bonus,78925.0,Card,Mumbai,Online course,2021,3,1,0,189.0,7023.0,9231.0,5481.0,4,3194.0
T3245,U052,2021-05-07,Expense,Health,3194.0,Bank_Transfer,Ahmedabad,No Notes,2021,5,7,4,78925.0,189.0,7023.0,28712.333333333332,5,3918.0
T0649,U052,2021-06-16,Expense,Food,3918.0,Card,Ahmedabad,Train ticket,2021,6,16,2,3194.0,78925.0,189.0,27436.0,6,4957.0
T6335,U052,2021-07-26,Expense,Rent,4957.0,Upi,Jaipur,xyz123,2021,7,26,0,3918.0,3194.0,78925.0,28679.0,7,2329.0
T13970,U052,2021-07-29,Expense,Food,2329.0,Upi,Hyderabad,Uber ride,2021,7,29,3,4957.0,3918.0,3194.0,4023.0,8,9506.0
T3947,U052,2021-09-07,Expense,Travel,9506.0,Card,Hyderabad,Movie tickets,2021,9,7,1,2329.0,4957.0,3918.0,3734.6666666666665,9,14145.0
T2132,U052,2021-09-09,Expense,Rent,14145.0,Card,Delhi,Train ticket,2021,9,9,3,9506.0,2329.0,4957.0,5597.333333333333,10,7451.0
T2288,U052,2021-09-20,Expense,Rent,7451.0,Cash,Bangalore,asdfgh,2021,9,20,0,14145.0,9506.0,2329.0,8660.0,11,7008.0
T2331,U052,2021-09-29,Expense,Food,7008.0,Cash,Unknown,No Notes,2021,9,29,2,7451.0,14145.0,9506.0,10367.333333333334,12,460.0
T3548,U052,2021-10-10,Expense,Rent,460.0,Bank_Transfer,Lucknow,Gym membership,2021,10,10,6,7008.0,7451.0,14145.0,9534.666666666666,13,7280.0
T11572,U052,2021-10-12,Expense,Utilities,7280.0,Bank_Transfer,Unknown,Electricity bill,2021,10,12,1,460.0,7008.0,7451.0,4973.0,14,6694.0
T8194,U052,2021-12-23,Expense,Food,6694.0,Bank_Transfer,Delhi,...,2021,12,23,3,7280.0,460.0,7008.0,4916.0,15,3740.0
T1147,U052,2021-12-30,Expense,Entertainment,3740.0,Unknown,Jaipur,Shopping,2021,12,30,3,6694.0,7280.0,460.0,4811.333333333333,16,6963.0
T9717,U052,2022-03-25,Expense,Education,6963.0,Cash,Pune,Gym membership,2022,3,25,4,3740.0,6694.0,7280.0,5904.666666666667,17,4039.0
T13359,U052,2022-05-04,Expense,Entertainment,4039.0,Cash,Unknown,Coffee,2022,5,4,2,6963.0,3740.0,6694.0,5799.0,18,1402.0
T1512,U052,2022-08-01,Expense,Travel,1402.0,Card,Kolkata,Movie tickets,2022,8,1,0,4039.0,6963.0,3740.0,4914.0,19,8283.0
T11570,U052,2022-09-23,Expense,Travel,8283.0,Card,Ahmedabad,...,2022,9,23,4,1402.0,4039.0,6963.0,4134.666666666667,20,995.0
T6631,U052,2022-10-05,Expense,Education,995.0,Upi,Bangalore,Medicine,2022,10,5,2,8283.0,1402.0,4039.0,4574.666666666667,21,2716.0
T8559,U052,2022-10-29,Expense,Health,2716.0,Upi,Chennai,Fixed deposit,2022,10,29,5,995.0,8283.0,1402.0,3560.0,22,43225.0
T7791,U052,2023-01-27,Income,Investment,43225.0,Bank_Transfer,Ahmedabad,No Notes,2023,1,27,4,2716.0,995.0,8283.0,3998.0,23,3955.0
T9066,U052,2023-02-15,Expense,Education,3955.0,Bank_Transfer,Kolkata,Restaurant dinner,2023,2,15,2,43225.0,2716.0,995.0,15645.333333333334,24,7975.0
T0194,U052,2023-04-20,Expense,Rent,7975.0,Cash,Bangalore,Online course,2023,4,20,3,3955.0,43225.0,2716.0,16632.0,25,9804.0
T2973,U052,2023-07-24,Expense,Rent,9804.0,Cash,Bangalore,Medicine,2023,7,24,0,7975.0,3955.0,43225.0,18385.0,26,9637.0
T5841,U052,2023-08-07,Expense,Travel,9637.0,Bank_Transfer,Pune,Monthly rent payment,2023,8,7,0,9804.0,7975.0,3955.0,7244.666666666667,27,20825.0
T12329,U052,2023-09-16,Income,Freelance,20825.0,Bank_Transfer,Jaipur,Restaurant dinner,2023,9,16,5,9637.0,9804.0,7975.0,9138.666666666666,28,5598.0
