amount,lag_1,lag_2,lag_3,rolling_mean_3,year,month,day,weekday,user_transaction_count
2648.0,45134.0,5013.0,6040.0,18729.0,2022,12,31,5,24
9201.0,2648.0,45134.0,5013.0,17598.333333333332,2023,3,31,4,25
61829.0,9201.0,2648.0,45134.0,18994.333333333332,2023,5,4,3,26
3576.0,61829.0,9201.0,2648.0,24559.333333333332,2023,6,16,4,27
2037.0,3576.0,61829.0,9201.0,24868.666666666668,2023,12,6,2,28
46163.0,2037.0,3576.0,61829.0,22480.666666666668,2023,12,24,6,29
37665.0,46163.0,2037.0,3576.0,17258.666666666668,2024,1,12,4,30
2966.0,37665.0,46163.0,2037.0,28621.666666666668,2024,3,1,4,31
4551.0,2966.0,37665.0,46163.0,28931.333333333332,2024,3,11,0,32
69498.0,4551.0,2966.0,37665.0,15060.666666666666,2024,3,19,1,33
122.0,69498.0,4551.0,2966.0,25671.666666666668,2024,4,22,0,34
1446.0,122.0,69498.0,4551.0,24723.666666666668,2024,5,29,2,35
7475.0,1446.0,122.0,69498.0,23688.666666666668,2024,7,8,0,36
28566.0,7475.0,1446.0,122.0,3014.3333333333335,2024,7,16,1,37
8509.0,28566.0,7475.0,1446.0,12495.666666666666,2024,11,11,0,38
1226.0,4950.0,4195.0,2717.0,3954.0,2021,8,9,0,3
1498.0,1226.0,4950.0,4195.0,3457.0,2021,8,29,6,4
9007.0,1498.0,1226.0,4950.0,2558.0,2021,9,16,3,5
56659.0,9007.0,1498.0,1226.0,3910.3333333333335,2021,10,27,2,6
3185.0,56659.0,9007.0,1498.0,22388.0,2021,11,10,2,7
7718.0,3185.0,56659.0,9007.0,22950.333333333332,2021,12,13,0,8
3596.0,7718.0,3185.0,56659.0,22520.666666666668,2021,12,18,5,9
7615.0,3596.0,7718.0,3185.0,4833.0,2022,1,9,6,10
2960.0,7615.0,3596.0,7718.0,6309.666666666667,2022,2,21,0,11
2553.0,2960.0,7615.0,3596.0,4723.666666666667,2022,2,28,0,12
9360.0,2553.0,2960.0,7615.0,4376.0,2022,3,14,0,13
5431.0,9360.0,2553.0,2960.0,4957.666666666667,2022,4,2,5,14
6907.0,5431.0,9360.0,2553.0,5781.333333333333,2022,4,24,6,15
630.0,6907.0,5431.0,9360.0,7232.666666666667,2022,6,29,2,16
7841.0,630.0,6907.0,5431.0,4322.666666666667,2022,9,21,2,17
5279.0,7841.0,630.0,6907.0,5126.0,2022,12,9,4,18
6971.0,5279.0,7841.0,630.0,4583.333333333333,2023,2,9,3,19
22748.0,6971.0,5279.0,7841.0,6697.0,2023,3,7,1,20
5205.0,22748.0,6971.0,5279.0,11666.0,2023,4,13,3,21
8499.0,5205.0,22748.0,6971.0,11641.333333333334,2023,4,22,5,22
786.0,8499.0,5205.0,22748.0,12150.666666666666,2023,5,2,1,23
1200.0,786.0,8499.0,5205.0,4830.0,2023,5,9,1,24
8464.0,1200.0,786.0,8499.0,3495.0,2023,6,7,2,25
8540.0,8464.0,1200.0,786.0,3483.3333333333335,2023,12,24,6,26
36907.0,8540.0,8464.0,1200.0,6068.0,2024,2,23,4,27
7853.0,36907.0,8540.0,8464.0,17970.333333333332,2024,3,26,1,28
7504.0,7853.0,36907.0,8540.0,17766.666666666668,2024,4,23,1,29
1357.0,7504.0,7853.0,36907.0,17421.333333333332,2024,6,13,3,30
706.0,1357.0,7504.0,7853.0,5571.333333333333,2024,7,17,2,31
8564.0,706.0,1357.0,7504.0,3189.0,2024,8,15,3,32
5248.0,8564.0,706.0,1357.0,3542.3333333333335,2024,10,12,5,33
5511.0,5248.0,8564.0,706.0,4839.333333333333,2024,10,23,2,34
3422.0,51678.0,1115.0,8670.0,20487.666666666668,2021,5,26,2,3
20710.0,3422.0,51678.0,1115.0,18738.333333333332,2021,10,1,4,4
8521.0,20710.0,3422.0,51678.0,25270.0,2022,2,25,4,5
65727.0,8521.0,20710.0,3422.0,10884.333333333334,2022,4,17,6,6
1603.0,65727.0,8521.0,20710.0,31652.666666666668,2022,7,7,3,7
5681.0,1603.0,65727.0,8521.0,25283.666666666668,2022,7,9,5,8
5908.0,5681.0,1603.0,65727.0,24337.0,2022,9,26,0,9
8623.0,5908.0,5681.0,1603.0,4397.333333333333,2022,10,4,1,10
45761.0,8623.0,5908.0,5681.0,6737.333333333333,2022,10,14,4,11
2988.0,45761.0,8623.0,5908.0,20097.333333333332,2022,10,21,4,12
5965.0,2988.0,45761.0,8623.0,19124.0,2022,11,15,1,13
3501.0,5965.0,2988.0,45761.0,18238.0,2023,4,4,1,14
33210.0,3501.0,5965.0,2988.0,4151.333333333333,2023,5,6,5,15
23748.0,33210.0,3501.0,5965.0,14225.333333333334,2023,5,20,5,16
63122.0,23748.0,33210.0,3501.0,20153.0,2023,6,25,6,17
2492.0,63122.0,23748.0,33210.0,40026.666666666664,2023,7,13,3,18
9756.0,2492.0,63122.0,23748.0,29787.333333333332,2023,7,18,1,19
4273.0,9756.0,2492.0,63122.0,25123.333333333332,2023,10,17,1,20
32170.0,4273.0,9756.0,2492.0,5507.0,2024,5,3,4,21
21687.0,32170.0,4273.0,9756.0,15399.666666666666,2024,5,26,6,22
67139.0,21687.0,32170.0,4273.0,19376.666666666668,2024,8,8,3,23
8956.0,67139.0,21687.0,32170.0,40332.0,2024,9,14,5,24
37264.0,8956.0,67139.0,21687.0,32594.0,2024,10,2,2,25
5542.0,37264.0,8956.0,67139.0,37786.333333333336,2024,10,10,3,26
6241.0,8526.0,7744.0,761.0,5677.0,2021,7,16,4,3
6131.0,6241.0,8526.0,7744.0,7503.666666666667,2021,8,5,3,4
17150.0,6131.0,6241.0,8526.0,6966.0,2021,8,6,4,5
2708.0,17150.0,6131.0,6241.0,9840.666666666666,2021,8,12,3,6
4002.0,2708.0,17150.0,6131.0,8663.0,2021,9,25,5,7
76366.0,4002.0,2708.0,17150.0,7953.333333333333,2021,10,23,5,8
5685.0,76366.0,4002.0,2708.0,27692.0,2021,11,3,2,9
3871.0,5685.0,76366.0,4002.0,28684.333333333332,2021,11,30,1,10
6618.0,3871.0,5685.0,76366.0,28640.666666666668,2021,12,11,5,11
2310.0,6618.0,3871.0,5685.0,5391.333333333333,2021,12,14,1,12
5889.0,2310.0,6618.0,3871.0,4266.333333333333,2022,2,3,3,13
8064.0,5889.0,2310.0,6618.0,4939.0,2022,2,15,1,14
2348.0,8064.0,5889.0,2310.0,5421.0,2022,3,5,5,15
1488.0,2348.0,8064.0,5889.0,5433.666666666667,2022,3,22,1,16
3210.0,1488.0,2348.0,8064.0,3966.6666666666665,2022,4,23,5,17
1104.0,3210.0,1488.0,2348.0,2348.6666666666665,2022,7,8,4,18
55521.0,1104.0,3210.0,1488.0,1934.0,2022,8,23,1,19
6725.0,55521.0,1104.0,3210.0,19945.0,2022,9,28,2,20
4054.0,6725.0,55521.0,1104.0,21116.666666666668,2022,10,3,0,21
18297.0,4054.0,6725.0,55521.0,22100.0,2022,10,14,4,22
3671.0,18297.0,4054.0,6725.0,9692.0,2022,10,25,1,23
2190.0,3671.0,18297.0,4054.0,8674.0,2023,3,9,3,24
6167.0,2190.0,3671.0,18297.0,8052.666666666667,2023,5,28,6,25
999999.0,6167.0,2190.0,3671.0,4009.3333333333335,2023,9,24,6,26
2272.0,999999.0,6167.0,2190.0,336118.6666666667,2023,10,13,4,27
2047.0,2272.0,999999.0,6167.0,336146.0,2023,11,29,2,28
134.0,2047.0,2272.0,999999.0,334772.6666666667,2024,1,23,1,29
51168.0,134.0,2047.0,2272.0,1484.3333333333333,2024,1,24,2,30
3890.0,51168.0,134.0,2047.0,17783.0,2024,1,25,3,31
74771.0,3890.0,51168.0,134.0,18397.333333333332,2024,5,12,6,32
4715.0,74771.0,3890.0,51168.0,43276.333333333336,2024,5,14,1,33
2673.0,4715.0,74771.0,3890.0,27792.0,2024,5,23,3,34
1411.0,2673.0,4715.0,74771.0,27386.333333333332,2024,9,1,6,35
15032.0,1411.0,2673.0,4715.0,2933.0,2024,9,1,6,36
4958.0,28005.0,4327.0,15033.0,15788.333333333334,2021,2,20,5,3
5549.0,4958.0,28005.0,4327.0,12430.0,2021,2,20,5,4
9447.0,5549.0,4958.0,28005.0,12837.333333333334,2021,4,3,5,5
76326.0,9447.0,5549.0,4958.0,6651.333333333333,2021,6,11,4,6
4336.0,76326.0,9447.0,5549.0,30440.666666666668,2021,11,2,1,7
13427.0,4336.0,76326.0,9447.0,30036.333333333332,2021,12,18,5,8
8846.0,13427.0,4336.0,76326.0,31363.0,2022,6,9,3,9
24730.0,8846.0,13427.0,4336.0,8869.666666666666,2022,7,5,1,10
6318.0,24730.0,8846.0,13427.0,15667.666666666666,2022,7,11,0,11
6096.0,6318.0,24730.0,8846.0,13298.0,2022,10,15,5,12
4374.0,6096.0,6318.0,24730.0,12381.333333333334,2022,10,27,3,13
2230.0,4374.0,6096.0,6318.0,5596.0,2022,12,24,5,14
575.0,2230.0,4374.0,6096.0,4233.333333333333,2023,1,11,2,15
945.0,575.0,2230.0,4374.0,2393.0,2023,1,14,5,16
7793.0,945.0,575.0,2230.0,1250.0,2023,2,25,5,17
44056.0,7793.0,945.0,575.0,3104.3333333333335,2023,7,13,3,18
1388.0,44056.0,7793.0,945.0,17598.0,2023,8,10,3,19
5568.0,1388.0,44056.0,7793.0,17745.666666666668,2023,8,22,1,20
7012.0,5568.0,1388.0,44056.0,17004.0,2024,1,4,3,21
1942.0,7012.0,5568.0,1388.0,4656.0,2024,2,22,3,22
44601.0,1942.0,7012.0,5568.0,4840.666666666667,2024,4,5,4,23
5967.0,44601.0,1942.0,7012.0,17851.666666666668,2024,4,16,1,24
3204.0,5967.0,44601.0,1942.0,17503.333333333332,2024,5,25,5,25
4911.0,3204.0,5967.0,44601.0,17924.0,2024,5,26,6,26
3834.0,4911.0,3204.0,5967.0,4694.0,2024,9,14,5,27
4682.0,3834.0,4911.0,3204.0,3983.0,2024,10,9,2,28
7918.0,4682.0,3834.0,4911.0,4475.666666666667,2024,11,8,4,29
9485.0,7918.0,4682.0,3834.0,5478.0,2024,11,11,0,30
4347.0,9485.0,7918.0,4682.0,7361.666666666667,2024,12,20,4,31
6454.0,1067.0,12836.0,1641.0,5181.333333333333,2021,3,17,2,3
42834.0,6454.0,1067.0,12836.0,6785.666666666667,2021,3,28,6,4
9174.0,42834.0,6454.0,1067.0,16785.0,2021,4,9,4,5
65615.0,9174.0,42834.0,6454.0,19487.333333333332,2021,5,5,2,6
1121.0,65615.0,9174.0,42834.0,39207.666666666664,2021,9,27,0,7
3046.0,1121.0,65615.0,9174.0,25303.333333333332,2021,12,16,3,8
39738.0,3046.0,1121.0,65615.0,23260.666666666668,2022,1,5,2,9
4316.0,39738.0,3046.0,1121.0,14635.0,2022,1,20,3,10
2303.0,4316.0,39738.0,3046.0,15700.0,2022,3,5,5,11
2245.0,2303.0,4316.0,39738.0,15452.333333333334,2022,3,16,2,12
999999.0,2245.0,2303.0,4316.0,2954.6666666666665,2022,6,17,4,13
766.0,999999.0,2245.0,2303.0,334849.0,2022,7,19,1,14
68852.0,766.0,999999.0,2245.0,334336.6666666667,2022,8,13,5,15
4644.0,68852.0,766.0,999999.0,356539.0,2022,9,17,5,16
159.0,4644.0,68852.0,766.0,24754.0,2022,10,2,6,17
9344.0,159.0,4644.0,68852.0,24551.666666666668,2022,11,8,1,18
70075.0,9344.0,159.0,4644.0,4715.666666666667,2022,12,10,5,19
4738.0,70075.0,9344.0,159.0,26526.0,2023,2,23,3,20
30481.0,4738.0,70075.0,9344.0,28052.333333333332,2023,5,16,1,21
75229.0,30481.0,4738.0,70075.0,35098.0,2023,6,4,6,22
1547.0,75229.0,30481.0,4738.0,36816.0,2023,7,5,2,23
2993.0,1547.0,75229.0,30481.0,35752.333333333336,2023,9,18,0,24
5275.0,2993.0,1547.0,75229.0,26589.666666666668,2023,9,29,4,25
8775.0,5275.0,2993.0,1547.0,3271.6666666666665,2023,10,30,0,26
9721.0,8775.0,5275.0,2993.0,5681.0,2024,1,9,1,27
3524.0,9721.0,8775.0,5275.0,7923.666666666667,2024,3,28,3,28
4041.0,3524.0,9721.0,8775.0,7340.0,2024,4,17,2,29
7164.0,4041.0,3524.0,9721.0,5762.0,2024,4,19,4,30
2517.0,7164.0,4041.0,3524.0,4909.666666666667,2024,5,11,5,31
5964.0,2517.0,7164.0,4041.0,4574.0,2024,5,15,2,32
1376.0,5964.0,2517.0,7164.0,5215.0,2024,8,28,2,33
6076.0,1376.0,5964.0,2517.0,3285.6666666666665,2024,10,22,1,34
440.0,42752.0,65888.0,32323.0,46987.666666666664,2021,3,13,5,3
55013.0,440.0,42752.0,65888.0,36360.0,2021,3,16,1,4
9612.0,55013.0,440.0,42752.0,32735.0,2021,3,23,1,5
6689.0,9612.0,55013.0,440.0,21688.333333333332,2021,4,7,2,6
7786.0,6689.0,9612.0,55013.0,23771.333333333332,2021,4,13,1,7
9070.0,7786.0,6689.0,9612.0,8029.0,2021,4,21,2,8
112085.0,9070.0,7786.0,6689.0,7848.333333333333,2021,5,15,5,9
340.0,112085.0,9070.0,7786.0,42980.333333333336,2021,6,20,6,10
5880.0,340.0,112085.0,9070.0,40498.333333333336,2021,7,12,0,11
74243.0,5880.0,340.0,112085.0,39435.0,2021,8,3,1,12
3479.0,74243.0,5880.0,340.0,26821.0,2021,10,1,4,13
48642.0,3479.0,74243.0,5880.0,27867.333333333332,2021,10,29,4,14
36887.0,48642.0,3479.0,74243.0,42121.333333333336,2022,1,2,6,15
4747.0,36887.0,48642.0,3479.0,29669.333333333332,2022,1,3,0,16
1831.0,4747.0,36887.0,48642.0,30092.0,2022,1,16,6,17
3200.0,1831.0,4747.0,36887.0,14488.333333333334,2022,1,24,0,18
5145.0,3200.0,1831.0,4747.0,3259.3333333333335,2022,2,18,4,19
3387.0,5145.0,3200.0,1831.0,3392.0,2022,5,19,3,20
161.0,3387.0,5145.0,3200.0,3910.6666666666665,2022,7,18,0,21
9384.0,161.0,3387.0,5145.0,2897.6666666666665,2022,11,27,6,22
3123.0,9384.0,161.0,3387.0,4310.666666666667,2022,12,17,5,23
4916.0,3123.0,9384.0,161.0,4222.666666666667,2023,1,11,2,24
604.0,4916.0,3123.0,9384.0,5807.666666666667,2023,4,11,1,25
560.0,604.0,4916.0,3123.0,2881.0,2023,4,24,0,26
3071.0,560.0,604.0,4916.0,2026.6666666666667,2023,10,9,0,27
1537.0,3071.0,560.0,604.0,1411.6666666666667,2023,10,28,5,28
46285.0,1537.0,3071.0,560.0,1722.6666666666667,2023,12,29,4,29
1183.0,46285.0,1537.0,3071.0,16964.333333333332,2024,1,3,2,30
2857.0,1183.0,46285.0,1537.0,16335.0,2024,2,23,4,31
1020.0,2857.0,1183.0,46285.0,16775.0,2024,3,25,0,32
589.0,1020.0,2857.0,1183.0,1686.6666666666667,2024,10,6,6,33
2641.0,589.0,1020.0,2857.0,1488.6666666666667,2024,10,26,5,34
2069.0,2641.0,589.0,1020.0,1416.6666666666667,2024,12,5,3,35
8995.0,12794.0,6661.0,36056.0,18503.666666666668,2021,5,16,6,3
5319.0,8995.0,12794.0,6661.0,9483.333333333334,2021,5,29,5,4
7737.0,5319.0,8995.0,12794.0,9036.0,2021,7,22,3,5
27046.0,7737.0,5319.0,8995.0,7350.333333333333,2021,8,9,0,6
63251.0,27046.0,7737.0,5319.0,13367.333333333334,2021,9,6,0,7
6133.0,63251.0,27046.0,7737.0,32678.0,2021,9,19,6,8
2759.0,6133.0,63251.0,27046.0,32143.333333333332,2021,11,16,1,9
38469.0,2759.0,6133.0,63251.0,24047.666666666668,2022,1,1,5,10
585.0,38469.0,2759.0,6133.0,15787.0,2022,2,23,2,11
3913.0,585.0,38469.0,2759.0,13937.666666666666,2022,3,11,4,12
34196.0,3913.0,585.0,38469.0,14322.333333333334,2022,6,15,2,13
36017.0,34196.0,3913.0,585.0,12898.0,2022,7,22,4,14
873.0,36017.0,34196.0,3913.0,24708.666666666668,2022,12,14,2,15
463731.0,873.0,36017.0,34196.0,23695.333333333332,2023,1,18,2,16
4780.0,463731.0,873.0,36017.0,166873.66666666666,2023,2,12,6,17
1507.0,4780.0,463731.0,873.0,156461.33333333334,2023,4,13,3,18
4220.0,1507.0,4780.0,463731.0,156672.66666666666,2023,6,8,3,19
53714.0,4220.0,1507.0,4780.0,3502.3333333333335,2023,7,17,0,20
3359.0,53714.0,4220.0,1507.0,19813.666666666668,2023,8,19,5,21
64214.0,3359.0,53714.0,4220.0,20431.0,2023,9,11,0,22
908.0,64214.0,3359.0,53714.0,40429.0,2023,10,19,3,23
8984.0,908.0,64214.0,3359.0,22827.0,2023,11,9,3,24
1171.0,8984.0,908.0,64214.0,24702.0,2023,11,20,0,25
2204.0,1171.0,8984.0,908.0,3687.6666666666665,2023,11,22,2,26
3482.0,2204.0,1171.0,8984.0,4119.666666666667,2023,12,26,1,27
2774.0,3482.0,2204.0,1171.0,2285.6666666666665,2024,1,6,5,28
3707.0,2774.0,3482.0,2204.0,2820.0,2024,1,22,0,29
3483.0,3707.0,2774.0,3482.0,3321.0,2024,4,4,3,30
1793.0,3483.0,3707.0,2774.0,3321.3333333333335,2024,4,10,2,31
45168.0,1793.0,3483.0,3707.0,2994.3333333333335,2024,4,19,4,32
2201.0,45168.0,1793.0,3483.0,16814.666666666668,2024,5,21,1,33
8483.0,2201.0,45168.0,1793.0,16387.333333333332,2024,7,31,2,34
9974.0,8483.0,2201.0,45168.0,18617.333333333332,2024,8,4,6,35
999999.0,9974.0,8483.0,2201.0,6886.0,2024,8,8,3,36
8378.0,999999.0,9974.0,8483.0,339485.3333333333,2024,8,13,1,37
6771.0,8378.0,999999.0,9974.0,339450.3333333333,2024,10,7,0,38
43922.0,6771.0,8378.0,999999.0,338382.6666666667,2024,11,16,5,39
6437.0,618.0,5501.0,5866.0,3995.0,2021,12,6,0,3
7085.0,6437.0,618.0,5501.0,4185.333333333333,2022,3,12,5,4
7104.0,7085.0,6437.0,618.0,4713.333333333333,2022,3,13,6,5
2220.0,7104.0,7085.0,6437.0,6875.333333333333,2022,4,16,5,6
7310.0,2220.0,7104.0,7085.0,5469.666666666667,2022,4,19,1,7
4569.0,7310.0,2220.0,7104.0,5544.666666666667,2022,5,1,6,8
2637.0,4569.0,7310.0,2220.0,4699.666666666667,2022,8,14,6,9
659.0,2637.0,4569.0,7310.0,4838.666666666667,2022,11,14,0,10
2243.0,659.0,2637.0,4569.0,2621.6666666666665,2023,1,24,1,11
73238.0,2243.0,659.0,2637.0,1846.3333333333333,2023,2,28,1,12
1855.0,73238.0,2243.0,659.0,25380.0,2023,5,17,2,13
6113.0,1855.0,73238.0,2243.0,25778.666666666668,2023,10,28,5,14
1302.0,6113.0,1855.0,73238.0,27068.666666666668,2023,12,20,2,15
1355.0,1302.0,6113.0,1855.0,3090.0,2024,1,4,3,16
291.0,1355.0,1302.0,6113.0,2923.3333333333335,2024,1,28,6,17
53277.0,291.0,1355.0,1302.0,982.6666666666666,2024,2,6,1,18
2283.0,53277.0,291.0,1355.0,18307.666666666668,2024,3,9,5,19
4510.0,2283.0,53277.0,291.0,18617.0,2024,3,28,3,20
5708.0,4510.0,2283.0,53277.0,20023.333333333332,2024,4,17,2,21
8034.0,5708.0,4510.0,2283.0,4167.0,2024,4,21,6,22
54359.0,8034.0,5708.0,4510.0,6084.0,2024,6,23,6,23
1701.0,54359.0,8034.0,5708.0,22700.333333333332,2024,7,31,2,24
1720.0,1701.0,54359.0,8034.0,21364.666666666668,2024,8,22,3,25
999999.0,1720.0,1701.0,54359.0,19260.0,2024,11,24,6,26
7969.0,3837.0,31398.0,898.0,12044.333333333334,2021,5,15,5,3
2639.0,7969.0,3837.0,31398.0,14401.333333333334,2021,7,17,5,4
3972.0,2639.0,7969.0,3837.0,4815.0,2021,7,23,4,5
26682.0,3972.0,2639.0,7969.0,4860.0,2021,8,14,5,6
3213.0,26682.0,3972.0,2639.0,11097.666666666666,2021,10,12,1,7
7457.0,3213.0,26682.0,3972.0,11289.0,2021,12,8,2,8
46749.0,7457.0,3213.0,26682.0,12450.666666666666,2021,12,24,4,9
1880.0,46749.0,7457.0,3213.0,19139.666666666668,2022,3,24,3,10
5463.0,1880.0,46749.0,7457.0,18695.333333333332,2022,4,1,4,11
38642.0,5463.0,1880.0,46749.0,18030.666666666668,2022,5,18,2,12
42605.0,38642.0,5463.0,1880.0,15328.333333333334,2022,6,14,1,13
788.0,42605.0,38642.0,5463.0,28903.333333333332,2022,6,16,3,14
9994.0,788.0,42605.0,38642.0,27345.0,2022,7,8,4,15
77428.0,9994.0,788.0,42605.0,17795.666666666668,2022,7,9,5,16
8760.0,77428.0,9994.0,788.0,29403.333333333332,2022,8,3,2,17
1052.0,8760.0,77428.0,9994.0,32060.666666666668,2022,8,5,4,18
2999.0,1052.0,8760.0,77428.0,29080.0,2022,9,24,5,19
43572.0,2999.0,1052.0,8760.0,4270.333333333333,2022,10,21,4,20
1797.0,43572.0,2999.0,1052.0,15874.333333333334,2022,11,22,1,21
2022.0,1797.0,43572.0,2999.0,16122.666666666666,2023,1,1,6,22
9889.0,2022.0,1797.0,43572.0,15797.0,2023,1,5,3,23
8213.0,9889.0,2022.0,1797.0,4569.333333333333,2023,2,13,0,24
9318.0,8213.0,9889.0,2022.0,6708.0,2023,2,16,3,25
3265.0,9318.0,8213.0,9889.0,9140.0,2023,4,15,5,26
6975.0,3265.0,9318.0,8213.0,6932.0,2023,8,26,5,27
5072.0,6975.0,3265.0,9318.0,6519.333333333333,2023,8,30,2,28
67247.0,5072.0,6975.0,3265.0,5104.0,2023,10,10,1,29
1723.0,67247.0,5072.0,6975.0,26431.333333333332,2023,10,30,0,30
3794.0,1723.0,67247.0,5072.0,24680.666666666668,2023,11,23,3,31
8003.0,3794.0,1723.0,67247.0,24254.666666666668,2023,11,29,2,32
7226.0,8003.0,3794.0,1723.0,4506.666666666667,2023,12,10,6,33
8499.0,7226.0,8003.0,3794.0,6341.0,2024,3,24,6,34
3605.0,8499.0,7226.0,8003.0,7909.333333333333,2024,4,5,4,35
76182.0,3605.0,8499.0,7226.0,6443.333333333333,2024,4,12,4,36
6726.0,76182.0,3605.0,8499.0,29428.666666666668,2024,5,31,4,37
1531.0,6726.0,76182.0,3605.0,28837.666666666668,2024,6,13,3,38
8951.0,1702.0,3421.0,47673.0,17598.666666666668,2021,3,16,1,3
9531.0,8951.0,1702.0,3421.0,4691.333333333333,2021,4,5,0,4
975.0,9531.0,8951.0,1702.0,6728.0,2021,5,8,5,5
3605.0,975.0,9531.0,8951.0,6485.666666666667,2021,5,18,1,6
23875.0,3605.0,975.0,9531.0,4703.666666666667,2021,6,8,1,7
39950.0,23875.0,3605.0,975.0,9485.0,2021,7,4,6,8
9207.0,39950.0,23875.0,3605.0,22476.666666666668,2021,8,17,1,9
4184.0,9207.0,39950.0,23875.0,24344.0,2021,10,26,1,10
6148.0,4184.0,9207.0,39950.0,17780.333333333332,2022,2,2,2,11
2905.0,6148.0,4184.0,9207.0,6513.0,2022,4,21,3,12
45403.0,2905.0,6148.0,4184.0,4412.333333333333,2022,5,17,1,13
66783.0,45403.0,2905.0,6148.0,18152.0,2022,6,28,1,14
8383.0,66783.0,45403.0,2905.0,38363.666666666664,2022,10,12,2,15
1033.0,8383.0,66783.0,45403.0,40189.666666666664,2022,11,13,6,16
39977.0,1033.0,8383.0,66783.0,25399.666666666668,2023,1,23,0,17
6589.0,39977.0,1033.0,8383.0,16464.333333333332,2023,1,27,4,18
5904.0,6589.0,39977.0,1033.0,15866.333333333334,2023,2,5,6,19
8097.0,5904.0,6589.0,39977.0,17490.0,2023,2,15,2,20
41736.0,8097.0,5904.0,6589.0,6863.333333333333,2023,4,19,2,21
4242.0,41736.0,8097.0,5904.0,18579.0,2023,4,20,3,22
49033.0,4242.0,41736.0,8097.0,18025.0,2023,4,21,4,23
8896.0,49033.0,4242.0,41736.0,31670.333333333332,2023,5,30,1,24
11476.0,8896.0,49033.0,4242.0,20723.666666666668,2023,8,13,6,25
61907.0,11476.0,8896.0,49033.0,23135.0,2023,9,28,3,26
531.0,61907.0,11476.0,8896.0,27426.333333333332,2023,10,27,4,27
8688.0,531.0,61907.0,11476.0,24638.0,2024,1,11,3,28
18637.0,8688.0,531.0,61907.0,23708.666666666668,2024,5,20,0,29
8402.0,18637.0,8688.0,531.0,9285.333333333334,2024,6,25,1,30
3689.0,8402.0,18637.0,8688.0,11909.0,2024,8,25,6,31
6700.0,3689.0,8402.0,18637.0,10242.666666666666,2024,10,1,1,32
189.0,7023.0,9231.0,76296.0,30850.0,2021,2,23,1,3
78925.0,189.0,7023.0,9231.0,5481.0,2021,3,1,0,4
3194.0,78925.0,189.0,7023.0,28712.333333333332,2021,5,7,4,5
3918.0,3194.0,78925.0,189.0,27436.0,2021,6,16,2,6
4957.0,3918.0,3194.0,78925.0,28679.0,2021,7,26,0,7
2329.0,4957.0,3918.0,3194.0,4023.0,2021,7,29,3,8
9506.0,2329.0,4957.0,3918.0,3734.6666666666665,2021,9,7,1,9
14145.0,9506.0,2329.0,4957.0,5597.333333333333,2021,9,9,3,10
7451.0,14145.0,9506.0,2329.0,8660.0,2021,9,20,0,11
7008.0,7451.0,14145.0,9506.0,10367.333333333334,2021,9,29,2,12
460.0,7008.0,7451.0,14145.0,9534.666666666666,2021,10,10,6,13
7280.0,460.0,7008.0,7451.0,4973.0,2021,10,12,1,14
6694.0,7280.0,460.0,7008.0,4916.0,2021,12,23,3,15
3740.0,6694.0,7280.0,460.0,4811.333333333333,2021,12,30,3,16
6963.0,3740.0,6694.0,7280.0,5904.666666666667,2022,3,25,4,17
4039.0,6963.0,3740.0,6694.0,5799.0,2022,5,4,2,18
1402.0,4039.0,6963.0,3740.0,4914.0,2022,8,1,0,19
8283.0,1402.0,4039.0,6963.0,4134.666666666667,2022,9,23,4,20
995.0,8283.0,1402.0,4039.0,4574.666666666667,2022,10,5,2,21
2716.0,995.0,8283.0,1402.0,3560.0,2022,10,29,5,22
43225.0,2716.0,995.0,8283.0,3998.0,2023,1,27,4,23
3955.0,43225.0,2716.0,995.0,15645.333333333334,2023,2,15,2,24
7975.0,3955.0,43225.0,2716.0,16632.0,2023,4,20,3,25
9804.0,7975.0,3955.0,43225.0,18385.0,2023,7,24,0,26
9637.0,9804.0,7975.0,3955.0,7244.666666666667,2023,8,7,0,27
20825.0,9637.0,9804.0,7975.0,9138.666666666666,2023,9,16,5,28
5598.0,20825.0,9637.0,9804.0,13422.0,2023,12,18,0,29
2831.0,5598.0,20825.0,9637.0,12020.0,2024,3,5,1,30
5148.0,2831.0,5598.0,20825.0,9751.333333333334,2024,4,7,6,31
5134.0,5148.0,2831.0,5598.0,4525.666666666667,2024,7,21,6,32
1151.0,5134.0,5148.0,2831.0,4371.0,2024,8,11,6,33
4367.0,8658.0,8525.0,4603.0,7262.0,2021,4,8,3,3
17155.0,4367.0,8658.0,8525.0,7183.333333333333,2021,4,28,2,4
8539.0,17155.0,4367.0,8658.0,10060.0,2021,6,12,5,5
6000.0,8539.0,17155.0,4367.0,10020.333333333334,2021,7,31,5,6
6892.0,6000.0,8539.0,17155.0,10564.666666666666,2021,9,12,6,7
305.0,6892.0,6000.0,8539.0,7143.666666666667,2021,10,3,6,8
13131.0,305.0,6892.0,6000.0,4399.0,2021,11,2,1,9
1064.0,13131.0,305.0,6892.0,6776.0,2022,3,30,2,10
9734.0,1064.0,13131.0,305.0,4833.333333333333,2022,4,27,2,11
5242.0,9734.0,1064.0,13131.0,7976.333333333333,2022,6,2,3,12
44898.0,5242.0,9734.0,1064.0,5346.666666666667,2022,7,15,4,13
2376.0,44898.0,5242.0,9734.0,19958.0,2022,7,31,6,14
6178.0,2376.0,44898.0,5242.0,17505.333333333332,2022,8,10,2,15
